name,href,location
Tabish Raihan,https://www.rekhta.org/poets/tabish-raihan,
Tabish Siddiqui,https://www.rekhta.org/poets/tabish-siddiqui,
Tafazzul Husain Khan Kaukab Dehlavi,https://www.rekhta.org/poets/tafazzul-husain-khan-kaukab-dehlavi,
Tafzeel Ahmad,https://www.rekhta.org/poets/tafzeel-ahmad,"<a href=""/domicile/india/bihar/other-50/motihari/poets"">Motihari</a>"
Tahavvur Ali Zaidi,https://www.rekhta.org/authors/tahavvur-ali-zaidi,
Tahir Abbas,https://www.rekhta.org/poets/tahir-abbas,"<a href=""/domicile/pakistan/na/na/na/poets"">Pakistan</a>"
Tahir Adeem,https://www.rekhta.org/poets/tahir-adeem,"<a href=""/domicile/germany/na/na/na/poets"">Germany</a>"
Tahir Akhtar Maiman,https://www.rekhta.org/authors/tahir-akhtar-maiman,
Tahir Azeem,https://www.rekhta.org/poets/tahir-azeem,"<a href=""/domicile/bahrain/na/na/na/poets"">Bahrain</a>"
Tahir Baloch,https://www.rekhta.org/poets/tahir-baloch,"<a href=""/domicile/pakistan/punjab/other-57/rawalpindi/poets"">Rawalpindi</a>"
Tahir Faraz,https://www.rekhta.org/poets/tahir-faraz,"<a href=""/domicile/india/uttar-pradesh/other-44/rampur/poets"">Rampur</a>"
Tahir Hanfi,https://www.rekhta.org/poets/tahir-hanfi,"<a href=""/domicile/pakistan/other-19/other-41/islamabad/poets"">Islamabad</a>"
Tahir Naqvi,https://www.rekhta.org/authors/tahir-naqvi,
Tahir Saood Kiratpuri,https://www.rekhta.org/poets/tahir-saood-kiratpuri,"<a href=""/domicile/india/uttar-pradesh/other-44/kiratpur/poets"">Kiratpur</a>"
Tahir Shaheer,https://www.rekhta.org/poets/tahir-shaheer,"<a href=""/domicile/pakistan/punjab/other-57/lahore/poets"">Lahore</a>"
Tahir Tilhari,https://www.rekhta.org/poets/tahir-tilhari,"<a href=""/domicile/india/uttar-pradesh/other-44/shahjahanpur/poets"">Shahjahanpur</a>"
Tahir Tonsvi,https://www.rekhta.org/poets/tahir-tonsvi,"<a href=""/domicile/pakistan/punjab/other-57/multan/poets"">Multan</a>"
Tahira Iqbal,https://www.rekhta.org/authors/tahira-iqbal,
Tahira Jabeen,https://www.rekhta.org/poets/tahira-jabeen,
Tahira Jabeen Tara,https://www.rekhta.org/poets/tahira-jabeen-tara,"<a href=""/domicile/pakistan/punjab/other-57/lahore/poets"">Lahore</a>"
Tahira Sultana Makhfi,https://www.rekhta.org/poets/tahira-sultana-makhfi,
Tahniyatunnisa Begam Tahniyat,https://www.rekhta.org/authors/tahniyatunnisa-begam-tahniyat,
Tahreem Amanullah Bukhari,https://www.rekhta.org/poets/tahreem-amanullah-bukhari,"<a href=""/domicile/pakistan/na/na/na/poets"">Pakistan</a>"
tahseen dehlvi,https://www.rekhta.org/poets/tahseen-dehlvi,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Tahseen Firaqi,https://www.rekhta.org/authors/tahseen-firaqi,"<a href=""/domicile/pakistan/punjab/other-57/lahore/poets"">Lahore</a>"
Tahzeeb Abrar,https://www.rekhta.org/poets/tahzeeb-abrar,"<a href=""/domicile/india/uttar-pradesh/other-44/bijnor/poets"">Bijnor</a>"
Tahzeeb Hafi,https://www.rekhta.org/poets/tahzeeb-hafi,"<a href=""/domicile/pakistan/punjab/other-57/taunsa-sharif/poets"">Taunsa Sharif</a>"
Ubaid Najibabadi,https://www.rekhta.org/poets/ubaid-najibabadi,"<a href=""/domicile/india/uttar-pradesh/other-44/najeebabad/poets"">Najeebabad</a>"
Uday Bansal,https://www.rekhta.org/poets/uday-bansal,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Uday Bhanu Hans,https://www.rekhta.org/authors/uday-bhanu-hans,
Uday Jhanjhani,https://www.rekhta.org/poets/uday-jhanjhani,"<a href=""/domicile/india/rajasthan/na/na/poets"">Rajasthan</a>"
Uday Prakash,https://www.rekhta.org/poets/uday-prakash,
Uday Pratap Singh,https://www.rekhta.org/poets/uday-pratap-singh,
Uddhav Mahajan Bismil,https://www.rekhta.org/poets/uddhav-mahajan-bismil,
Uddhav Shelke,https://www.rekhta.org/authors/uddhav-shelke,"<a href=""/domicile/india/maharashtra/other-30/amravati/poets"">Amravati</a>"
Ufuq Dehlvi,https://www.rekhta.org/poets/ufuq-dehlvi,
Ufuq Lakhnavi,https://www.rekhta.org/poets/ufuq-lakhnavi,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
Ujagar Warsi,https://www.rekhta.org/poets/ujagar-warsi,
Ujjawal Vashishtha,https://www.rekhta.org/poets/ujjawal-vashishtha,"<a href=""/domicile/india/uttar-pradesh/other-44/badayun/poets"">Badayun</a>"
Uma Shankar Ashk,https://www.rekhta.org/poets/uma-shankar-ashk,
Uma Shankar Chitravanshi Bazal,https://www.rekhta.org/poets/uma-shankar-chitravanshi-bazal,
Uma Shankar Shadan Gwaliori,https://www.rekhta.org/authors/uma-shankar-shadan-gwaliori,
Umair Manzar,https://www.rekhta.org/poets/umair-manzar,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
Umair Najmi,https://www.rekhta.org/poets/umair-najmi,"<a href=""/domicile/pakistan/punjab/other-57/rahim-yar-khan/poets"">Rahim Yar Khan</a>"
Umang Bali,https://www.rekhta.org/poets/umang-bali,
Umar Ansari,https://www.rekhta.org/poets/umar-ansari,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
Umar Aurangabadi,https://www.rekhta.org/poets/umar-aurangabadi,
Umar Farhat,https://www.rekhta.org/poets/umar-farhat,"<a href=""/domicile/india/jammu-and-kashmir/other-63/jammu/poets"">Jammu</a>"
Umar Farooq,https://www.rekhta.org/poets/umar-farooq,"<a href=""/domicile/india/uttar-pradesh/other-44/kanpur/poets"">Kanpur</a>"
Umar Khaleeq Azmi,https://www.rekhta.org/poets/umar-khaleeq-azmi,"<a href=""/domicile/india/telangana/other-55/hyderabad/poets"">Hyderabad</a>"
Umar Quraishi,https://www.rekhta.org/authors/umar-quraishi,"<a href=""/domicile/india/uttar-pradesh/other-44/gorakhpur/poets"">Gorakhpur</a>"
Ummaturrauf Nasreen,https://www.rekhta.org/poets/ummaturrauf-nasreen,"<a href=""/domicile/pakistan/punjab/other-57/rawalpindi/poets"">Rawalpindi</a>"
Ummeed Amethvi,https://www.rekhta.org/poets/ummeed-amethvi,
Ummeed Fazli,https://www.rekhta.org/poets/ummeed-fazli,"<a href=""/domicile/pakistan/sindh/other-19/karachi/poets"">Karachi</a>"
Ummeed KHwaja,https://www.rekhta.org/poets/ummeed-khwaja,"<a href=""/domicile/netherlands/na/na/na/poets"">Netherlands</a>"
Umr Daraz Hashir,https://www.rekhta.org/poets/umr-daraz-hashir,
Umrao Tariq,https://www.rekhta.org/authors/umrao-tariq,
Unknown,https://www.rekhta.org/poets/unknown,
Unwan Chishti,https://www.rekhta.org/authors/unwan-chishti,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Updesh Vidyarthi  new,https://www.rekhta.org/poets/updesh-vidyarthi,"<a href=""/domicile/india/uttar-pradesh/chitrakoot/na/poets"">Chitrakoot</a>"
Upendar Nath Ashk,https://www.rekhta.org/authors/upendar-nath-ashk,"<a href=""/domicile/india/uttar-pradesh/other-44/allahabd/poets"">Allahabd</a>"
Urfi Aafaqi,https://www.rekhta.org/poets/urfi-aafaqi,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
Urmila Madhav,https://www.rekhta.org/poets/urmila-madhav,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Urmilesh,https://www.rekhta.org/poets/urmilesh,"<a href=""/domicile/india/uttar-pradesh/other-44/badayun/poets"">Badayun</a>"
Urooj Akhtar Zaidi,https://www.rekhta.org/authors/urooj-akhtar-zaidi,"<a href=""/domicile/canada/na/na/na/poets"">Canada</a>"
Urooj Jafri,https://www.rekhta.org/poets/urooj-jafri,
Urooj Qadri,https://www.rekhta.org/poets/urooj-qadri,"<a href=""/domicile/india/uttar-pradesh/other-44/rampur/poets"">Rampur</a>"
Urooj Zaidi Badayuni,https://www.rekhta.org/poets/urooj-zaidi-badayuni,"<a href=""/domicile/india/uttar-pradesh/other-44/rampur/poets"">Rampur</a>"
Urooj Zehra Zaidi,https://www.rekhta.org/poets/urooj-zehra-zaidi,
Uroosa Jilani,https://www.rekhta.org/poets/uroosa-jilani,
Usama Zoraiz,https://www.rekhta.org/poets/usama-zoraiz,"<a href=""/domicile/pakistan/punjab/other-57/lahore/poets"">Lahore</a>"
Usha Bhadoriya,https://www.rekhta.org/poets/usha-bhadoriya,"<a href=""/domicile/india/madhya-pradesh/other-17/bhopal/poets"">Bhopal</a>"
Usha Priyamwada,https://www.rekhta.org/authors/usha-priyamwada,
Usha Shafaq,https://www.rekhta.org/authors/usha-shafaq,
Ushba Tabeer,https://www.rekhta.org/poets/ushba-tabeer,"<a href=""/domicile/pakistan/sindh/na/na/poets"">Sindh</a>"
Usman Habib  new,https://www.rekhta.org/poets/usman-habib,"<a href=""/domicile/pakistan/other-19/other-41/islamabad/poets"">Islamabad</a>"
Usman Jauhari,https://www.rekhta.org/authors/usman-jauhari,
V. C. Rai Naya,https://www.rekhta.org/poets/v-c-rai-naya,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
V. Sudhakar Rao,https://www.rekhta.org/authors/v-sudhakar-rao,"<a href=""/domicile/india/telangana/other-55/hyderabad/poets"">Hyderabad</a>"
V.C. Ray,https://www.rekhta.org/poets/vc-ray,
Vafa Barahi,https://www.rekhta.org/poets/vafa-barahi,"<a href=""/domicile/bangladesh/other-11/other-7/dhaka/poets"">Dhaka</a>"
Vafa Malikpuri,https://www.rekhta.org/poets/vafa-malikpuri,"<a href=""/domicile/india/bihar/na/na/poets"">Bihar</a>"
Vahshi Kanpuri,https://www.rekhta.org/poets/vahshi-kanpuri,"<a href=""/domicile/india/uttar-pradesh/other-44/kanpur/poets"">Kanpur</a>"
Vaikom Muhammad Basheer,https://www.rekhta.org/authors/vaikom-muhammad-basheer,
Vakeel Ahmad Hayat,https://www.rekhta.org/poets/vakeel-ahmad-hayat,"<a href=""/domicile/india/jammu-and-kashmir/na/na/poets"">Jammu and Kashmir</a>"
Vala Jamal Al Aseeli,https://www.rekhta.org/poets/vala-jamal-al-aseeli,"<a href=""/domicile/egypt/na/na/na/poets"">Egypt</a>"
Vali Madni,https://www.rekhta.org/poets/vali-madni,
Vali-ul-Haq Ansari,https://www.rekhta.org/authors/vali-ul-haq-ansari,
Vandana Bhardwaj Tiwary Vani,https://www.rekhta.org/poets/vandana-bhardwaj-tiwary-vani,"<a href=""/domicile/india/jharkhand/other-62/ranchi/poets"">Ranchi</a>"
Vaqar Khaleel,https://www.rekhta.org/authors/vaqar-khaleel,"<a href=""/domicile/india/telangana/other-55/hyderabad/poets"">Hyderabad</a>"
Vaqar Siddiqui,https://www.rekhta.org/authors/vaqar-siddiqui,"<a href=""/domicile/india/madhya-pradesh/other-17/gwalior/poets"">Gwalior</a>"
Varis Kirmani,https://www.rekhta.org/poets/varis-kirmani,"<a href=""/domicile/india/uttar-pradesh/other-44/aligarh/poets"">Aligarh</a>"
Varsha Gorchhia,https://www.rekhta.org/poets/varsha-gorchhia,"<a href=""/domicile/india/haryana/na/na/poets"">Haryana</a>"
Varun Anand,https://www.rekhta.org/poets/varun-anand,"<a href=""/domicile/india/punjab-1/other-56/ludhiana/poets"">Ludhiana</a>"
Varun Gagneja Wahid,https://www.rekhta.org/poets/varun-gagneja-wahid,"<a href=""/domicile/india/uttar-pradesh/other-44/fazilka/poets"">Fazilka</a>"
Vasaf Basit,https://www.rekhta.org/poets/vasaf-basit,"<a href=""/domicile/pakistan/balochistan/other-27/quetta/poets"">Quetta</a>"
Vasant Abaji Dahake,https://www.rekhta.org/poets/vasant-abaji-dahake,
Vasant Dattatriya Gurjar,https://www.rekhta.org/poets/vasant-dattatriya-gurjar,
vatsal rohilla,https://www.rekhta.org/poets/vatsal-rohilla,"<a href=""/domicile/india/uttarakhand/other-31/dehradun/poets"">Dehradun</a>"
Vazahat Nseem,https://www.rekhta.org/poets/vazahat-nseem,
Ved Prakash Malik Sarshar,https://www.rekhta.org/poets/ved-prakash-malik-sarshar,"<a href=""/domicile/india/haryana/other-20/sonipat/poets"">Sonipat</a>"
Ved Rahi,https://www.rekhta.org/poets/ved-rahi-1,"<a href=""/domicile/india/jammu-and-kashmir/na/na/poets"">Jammu and Kashmir</a>"
Veneet Raja,https://www.rekhta.org/poets/veneet-raja,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Vibha Jain 'Khwaab',https://www.rekhta.org/poets/vibha-jain-khwaab,"<a href=""/domicile/india/gujarat/other-4/surat/poets"">Surat</a>"
Vicky Malik,https://www.rekhta.org/poets/vicky-malik,
Victor Hugo,https://www.rekhta.org/authors/victor-hugo,
Vigyan Vrat,https://www.rekhta.org/poets/vigyan-vrat,
Vihan Gupta,https://www.rekhta.org/poets/vihan-gupta,
Vihan Gupta Garg,https://www.rekhta.org/poets/vihan-gupta-garg,
Vijay Arun,https://www.rekhta.org/poets/vijay-arun,
Vijay pratap singh,https://www.rekhta.org/poets/vijay-pratap-singh,
Vijay Rahi,https://www.rekhta.org/poets/vijay-rahi,"<a href=""/domicile/india/rajasthan/na/na/poets"">Rajasthan</a>"
Vijay Sharma,https://www.rekhta.org/poets/vijay-sharma,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Vijendra Singh Parwaz,https://www.rekhta.org/poets/vijendra-singh-parwaz,"<a href=""/domicile/india/uttar-pradesh/other-44/ghaziabad/poets"">Ghaziabad</a>"
Vikas Joshi Wahid,https://www.rekhta.org/poets/vikas-joshi-wahid,"<a href=""/domicile/india/madhya-pradesh/other-17/indore/poets"">Indore</a>"
Vikas Rana,https://www.rekhta.org/poets/vikas-rana,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Vikas Sharma Raaz,https://www.rekhta.org/poets/vikas-sharma-raaz,"<a href=""/domicile/india/haryana/na/na/poets"">Haryana</a>"
Vikram,https://www.rekhta.org/poets/vikram,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
Vikram Gaur  Vairagi,https://www.rekhta.org/poets/vikram-gaur-vairagi,"<a href=""/domicile/india/uttar-pradesh/other-44/moradabad/poets"">Moradabad</a>"
Vikram Mishra Angadh,https://www.rekhta.org/poets/vikram-mishra-angadh,
Vikram Sharma,https://www.rekhta.org/poets/vikram-sharma,"<a href=""/domicile/india/rajasthan/na/na/poets"">Rajasthan</a>"
Vilas Pandit Musafir,https://www.rekhta.org/poets/vilas-pandit-musafir,
Vilas Sarang,https://www.rekhta.org/authors/vilas-sarang,
Vinay Shukla Mangal,https://www.rekhta.org/poets/vinay-shukla-mangal,"<a href=""/domicile/india/uttar-pradesh/other-44/ayodhya/poets"">Ayodhya</a>"
Vineet Aashna,https://www.rekhta.org/poets/vineet-aashna,"<a href=""/domicile/india/uttar-pradesh/other-44/chandausi/poets"">Chandausi</a>"
Vinod Kumar Tripathi Bashar,https://www.rekhta.org/poets/vinod-kumar-tripathi-bashar,"<a href=""/domicile/india/maharashtra/other-30/mumbai/poets"">Mumbai</a>"
Vipul Kumar,https://www.rekhta.org/poets/vipul-kumar,"<a href=""/domicile/india/haryana/other-20/gurgaon/poets"">Gurgaon</a>"
V. C. Rai Naya,https://www.rekhta.org/poets/v-c-rai-naya,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
V. Sudhakar Rao,https://www.rekhta.org/authors/v-sudhakar-rao,"<a href=""/domicile/india/telangana/other-55/hyderabad/poets"">Hyderabad</a>"
V.C. Ray,https://www.rekhta.org/poets/vc-ray,
Vafa Barahi,https://www.rekhta.org/poets/vafa-barahi,"<a href=""/domicile/bangladesh/other-11/other-7/dhaka/poets"">Dhaka</a>"
Vafa Malikpuri,https://www.rekhta.org/poets/vafa-malikpuri,"<a href=""/domicile/india/bihar/na/na/poets"">Bihar</a>"
Vahshi Kanpuri,https://www.rekhta.org/poets/vahshi-kanpuri,"<a href=""/domicile/india/uttar-pradesh/other-44/kanpur/poets"">Kanpur</a>"
Vaikom Muhammad Basheer,https://www.rekhta.org/authors/vaikom-muhammad-basheer,
Vakeel Ahmad Hayat,https://www.rekhta.org/poets/vakeel-ahmad-hayat,"<a href=""/domicile/india/jammu-and-kashmir/na/na/poets"">Jammu and Kashmir</a>"
Vala Jamal Al Aseeli,https://www.rekhta.org/poets/vala-jamal-al-aseeli,"<a href=""/domicile/egypt/na/na/na/poets"">Egypt</a>"
Vali Madni,https://www.rekhta.org/poets/vali-madni,
Vali-ul-Haq Ansari,https://www.rekhta.org/authors/vali-ul-haq-ansari,
Vandana Bhardwaj Tiwary Vani,https://www.rekhta.org/poets/vandana-bhardwaj-tiwary-vani,"<a href=""/domicile/india/jharkhand/other-62/ranchi/poets"">Ranchi</a>"
Vaqar Khaleel,https://www.rekhta.org/authors/vaqar-khaleel,"<a href=""/domicile/india/telangana/other-55/hyderabad/poets"">Hyderabad</a>"
Vaqar Siddiqui,https://www.rekhta.org/authors/vaqar-siddiqui,"<a href=""/domicile/india/madhya-pradesh/other-17/gwalior/poets"">Gwalior</a>"
Varis Kirmani,https://www.rekhta.org/poets/varis-kirmani,"<a href=""/domicile/india/uttar-pradesh/other-44/aligarh/poets"">Aligarh</a>"
Varsha Gorchhia,https://www.rekhta.org/poets/varsha-gorchhia,"<a href=""/domicile/india/haryana/na/na/poets"">Haryana</a>"
Varun Anand,https://www.rekhta.org/poets/varun-anand,"<a href=""/domicile/india/punjab-1/other-56/ludhiana/poets"">Ludhiana</a>"
Varun Gagneja Wahid,https://www.rekhta.org/poets/varun-gagneja-wahid,"<a href=""/domicile/india/uttar-pradesh/other-44/fazilka/poets"">Fazilka</a>"
Vasaf Basit,https://www.rekhta.org/poets/vasaf-basit,"<a href=""/domicile/pakistan/balochistan/other-27/quetta/poets"">Quetta</a>"
Vasant Abaji Dahake,https://www.rekhta.org/poets/vasant-abaji-dahake,
Vasant Dattatriya Gurjar,https://www.rekhta.org/poets/vasant-dattatriya-gurjar,
vatsal rohilla,https://www.rekhta.org/poets/vatsal-rohilla,"<a href=""/domicile/india/uttarakhand/other-31/dehradun/poets"">Dehradun</a>"
Vazahat Nseem,https://www.rekhta.org/poets/vazahat-nseem,
Ved Prakash Malik Sarshar,https://www.rekhta.org/poets/ved-prakash-malik-sarshar,"<a href=""/domicile/india/haryana/other-20/sonipat/poets"">Sonipat</a>"
Ved Rahi,https://www.rekhta.org/poets/ved-rahi-1,"<a href=""/domicile/india/jammu-and-kashmir/na/na/poets"">Jammu and Kashmir</a>"
Veneet Raja,https://www.rekhta.org/poets/veneet-raja,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Vibha Jain 'Khwaab',https://www.rekhta.org/poets/vibha-jain-khwaab,"<a href=""/domicile/india/gujarat/other-4/surat/poets"">Surat</a>"
Vicky Malik,https://www.rekhta.org/poets/vicky-malik,
Victor Hugo,https://www.rekhta.org/authors/victor-hugo,
Vigyan Vrat,https://www.rekhta.org/poets/vigyan-vrat,
Vihan Gupta,https://www.rekhta.org/poets/vihan-gupta,
Vihan Gupta Garg,https://www.rekhta.org/poets/vihan-gupta-garg,
Vijay Arun,https://www.rekhta.org/poets/vijay-arun,
Vijay pratap singh,https://www.rekhta.org/poets/vijay-pratap-singh,
Vijay Rahi,https://www.rekhta.org/poets/vijay-rahi,"<a href=""/domicile/india/rajasthan/na/na/poets"">Rajasthan</a>"
Vijay Sharma,https://www.rekhta.org/poets/vijay-sharma,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Vijendra Singh Parwaz,https://www.rekhta.org/poets/vijendra-singh-parwaz,"<a href=""/domicile/india/uttar-pradesh/other-44/ghaziabad/poets"">Ghaziabad</a>"
Vikas Joshi Wahid,https://www.rekhta.org/poets/vikas-joshi-wahid,"<a href=""/domicile/india/madhya-pradesh/other-17/indore/poets"">Indore</a>"
Vikas Rana,https://www.rekhta.org/poets/vikas-rana,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Vikas Sharma Raaz,https://www.rekhta.org/poets/vikas-sharma-raaz,"<a href=""/domicile/india/haryana/na/na/poets"">Haryana</a>"
Vikram,https://www.rekhta.org/poets/vikram,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
Vikram Gaur  Vairagi,https://www.rekhta.org/poets/vikram-gaur-vairagi,"<a href=""/domicile/india/uttar-pradesh/other-44/moradabad/poets"">Moradabad</a>"
Vikram Mishra Angadh,https://www.rekhta.org/poets/vikram-mishra-angadh,
Vikram Sharma,https://www.rekhta.org/poets/vikram-sharma,"<a href=""/domicile/india/rajasthan/na/na/poets"">Rajasthan</a>"
Vilas Pandit Musafir,https://www.rekhta.org/poets/vilas-pandit-musafir,
Vilas Sarang,https://www.rekhta.org/authors/vilas-sarang,
Vinay Shukla Mangal,https://www.rekhta.org/poets/vinay-shukla-mangal,"<a href=""/domicile/india/uttar-pradesh/other-44/ayodhya/poets"">Ayodhya</a>"
Vineet Aashna,https://www.rekhta.org/poets/vineet-aashna,"<a href=""/domicile/india/uttar-pradesh/other-44/chandausi/poets"">Chandausi</a>"
Vinod Kumar Tripathi Bashar,https://www.rekhta.org/poets/vinod-kumar-tripathi-bashar,"<a href=""/domicile/india/maharashtra/other-30/mumbai/poets"">Mumbai</a>"
Vipul Kumar,https://www.rekhta.org/poets/vipul-kumar,"<a href=""/domicile/india/haryana/other-20/gurgaon/poets"">Gurgaon</a>"
Yachana Phansal,https://www.rekhta.org/poets/yachana-phansal,"<a href=""/domicile/india/rajasthan/other-15/jaipur/poets"">Jaipur</a>"
Yadgar Husain Nashtar Khairabadi,https://www.rekhta.org/poets/yadgar-husain-nashtar-khairabadi,"<a href=""/domicile/india/madhya-pradesh/other-17/shajapur/poets"">Shajapur</a>"
Yagana Changezi,https://www.rekhta.org/poets/yagana-changezi,"<a href=""/domicile/india/uttar-pradesh/other-44/lucknow/poets"">Lucknow</a>"
Yahya Amjad,https://www.rekhta.org/poets/yahya-amjad,
Yahya Amjad,https://www.rekhta.org/poets/yahya-amjad-3,
Yahya Khalid,https://www.rekhta.org/poets/yahya-khalid,
Yahya Khan Yusuf Zai,https://www.rekhta.org/poets/yahya-khan-yusuf-zai,"<a href=""/domicile/india/maharashtra/other-30/beed/poets"">Beed</a>"
Yakta Amrohvi,https://www.rekhta.org/poets/yakta-amrohvi,
Yameen,https://www.rekhta.org/poets/yameen,"<a href=""/domicile/pakistan/punjab/other-57/rawalpindi/poets"">Rawalpindi</a>"
Yaqoob Ali Aasi,https://www.rekhta.org/poets/yaqoob-ali-aasi,
Yaqoob Arif,https://www.rekhta.org/poets/yaqoob-arif,
Yaqoob Parwaz,https://www.rekhta.org/poets/yaqoob-parwaz,
Yaqoob Rahi,https://www.rekhta.org/poets/yaqoob-rahi,"<a href=""/domicile/india/maharashtra/other-30/mumbai/poets"">Mumbai</a>"
Yaqoob Saqi,https://www.rekhta.org/authors/yaqoob-saqi,"<a href=""/domicile/india/madhya-pradesh/other-17/indore/poets"">Indore</a>"
Yaqoob Tasawwur,https://www.rekhta.org/poets/yaqoob-tasawwur,"<a href=""/domicile/pakistan/na/na/na/poets"">Pakistan</a>"
Yaqoob Usmani,https://www.rekhta.org/poets/yaqoob-usmani,
Yaqoob Yawar,https://www.rekhta.org/authors/yaqoob-yawar,"<a href=""/domicile/india/uttar-pradesh/other-44/banaras/poets"">Banaras</a>"
Yas Chandpuri,https://www.rekhta.org/authors/yas-chandpuri,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Yas Tonki,https://www.rekhta.org/authors/yas-tonki,"<a href=""/domicile/india/rajasthan/other-15/tonk/poets"">Tonk</a>"
Yaseen Afaqi,https://www.rekhta.org/poets/yaseen-afaqi,
Yaseen Afzal,https://www.rekhta.org/poets/yaseen-afzal,"<a href=""/domicile/pakistan/sindh/other-19/karachi/poets"">Karachi</a>"
Yaseen Barari,https://www.rekhta.org/poets/yaseen-barari-1,
Yaseen Bhatti,https://www.rekhta.org/poets/yaseen-bhatti,"<a href=""/domicile/england/na/na/na/poets"">England</a>"
Yaseen Qudrat,https://www.rekhta.org/poets/yaseen-qudrat,
Yaseen Zameer,https://www.rekhta.org/poets/yaseen-zameer,
Yashab Tamanna,https://www.rekhta.org/poets/yashab-tamanna,"<a href=""/domicile/united-kingdom/other-22/other-13/london/poets"">London</a>"
Yashpal Gupta,https://www.rekhta.org/poets/yashpal-gupta,"<a href=""/domicile/united-kingdom/other-22/other-13/london/poets"">London</a>"
Yashvardhan Mishra,https://www.rekhta.org/poets/yashvardhan-mishra,"<a href=""/domicile/india/uttar-pradesh/other-44/azamgarh/poets"">Azamgarh</a>"
Yashwant,https://www.rekhta.org/poets/yashwant,
Yasin Ali Khan Markaz,https://www.rekhta.org/poets/yasin-ali-khan-markaz,
Yasir Abbas,https://www.rekhta.org/poets/yasir-abbas,"<a href=""/domicile/pakistan/punjab/other-57/bhakkar/poets"">Bhakkar</a>"
Yasir Khan Inam,https://www.rekhta.org/poets/yasir-khan-inam,"<a href=""/domicile/india/other-10/other/delhi/poets"">Delhi</a>"
Yasir Rampuri,https://www.rekhta.org/poets/yasir-rampuri,"<a href=""/domicile/india/uttar-pradesh/other-44/rampur/poets"">Rampur</a>"
Yasir Raza Asif,https://www.rekhta.org/poets/yasir-raza-asif,"<a href=""/domicile/pakistan/punjab/other-57/pakpattan/poets"">Pakpattan</a>"
Yasir Shah Rashidi,https://www.rekhta.org/poets/yasir-shah-rashidi,"<a href=""/domicile/pakistan/sindh/other-19/karachi/poets"">Karachi</a>"
Yasmeen,https://www.rekhta.org/poets/yasmeen,
Yasmeen Habeeb,https://www.rekhta.org/poets/yasmeen-habeeb,"<a href=""/domicile/pakistan/na/na/na/poets"">Pakistan</a>"
Yasmeen Hameed,https://www.rekhta.org/poets/yasmeen-hameed,"<a href=""/domicile/pakistan/na/na/na/poets"">Pakistan</a>"
Yasmeen Sahar,https://www.rekhta.org/poets/yasmeen-sahar,"<a href=""/domicile/usa/na/na/na/poets"">USA</a>"
Yasmin Barkat,https://www.rekhta.org/poets/yasmin-barkat,
Yasmin Husaini Zaidi Nikhat,https://www.rekhta.org/poets/yasmin-husaini-zaidi-nikhat,"<a href=""/domicile/australia/other-23/other-10/sydney/poets"">Sydney</a>"
Yasmin Sahba,https://www.rekhta.org/poets/yasmin-sahba,
Yawar Abbas,https://www.rekhta.org/poets/yawar-abbas,"<a href=""/domicile/united-kingdom/other-22/other-13/london/poets"">London</a>"
Yawar Amaan,https://www.rekhta.org/poets/yawar-amaan,
Yawar Azeem,https://www.rekhta.org/poets/yawar-azeem,"<a href=""/domicile/pakistan/punjab/other-57/rahim-yar-khan/poets"">Rahim Yar Khan</a>"
Yawar Husain,https://www.rekhta.org/poets/yawar-husain,"<a href=""/domicile/india/bihar/other-50/patna/poets"">Patna</a>"
Yawar Jawwad Majid,https://www.rekhta.org/poets/yawar-jawwad-majid,
Yawar Warsi,https://www.rekhta.org/poets/yawar-warsi,"<a href=""/domicile/india/uttar-pradesh/other-44/kanpur/poets"">Kanpur</a>"
Yayawar Deewana,https://www.rekhta.org/poets/yayawar-deewana,"<a href=""/domicile/india/rajasthan/other-15/jodhpur/poets"">Jodhpur</a>"
